kem,signature,kem_category,signature_category,loss_profile,handshake_time_ms,quic_mode,client_keyshare_bytes,server_keyshare_bytes,signature_bytes,server_credit_send,server_credit_received,server_amplification_realized,client_hello_size,server_hello_size,client_handshake_size,server_handshake_size,server_certificate_size,client_packets_send,server_packets_send,client_total_bytes_send,server_total_bytes_send,client_CRYPTO_bytes_send,server_CRYPTO_bytes_send,client_PADDING_bytes_send,server_PADDING_bytes_send,total_bytes_changed,num_packets_initial_client,num_packets_initial_server,num_packets_handshake_server,num_packets_handshake_client,clientKeyshareGeneration,clientHelloBuild,clientHelloRoundTrip,clientKeyExchangeLatency,clientCertificateProcess,clientCertVerifyCheck,serverKeyExchangeLatency,serverHelloPreparation,serverCertificateBuild,serverCertVerifySign,serverHandshakePreparation,clientValidationDelay
MLKEM768,p256_sphincsshake128fsimple,pqc,pqc-hybrid,off,21.180000,0 - default,1184,1088,17163,6977.000000,3600.000000,1.938056,1162,1150,348,36148,17449,10,35,3907,37394,1540,36113,1955,7,41255,3,1,32,7,0.061000,0.081000,17.336000,0.164000,0.075000,2.173000,0.147000,0.498000,0.044000,15.477000,15.841000,16.955000
MLKEM768,rsa3072_sphincsshake128fsimple,pqc,pqc-hybrid,off,23.210000,0 - default,1184,1088,17476,6977.000000,3600.000000,1.938056,1162,1150,348,37112,18100,10,35,3907,38358,1540,37077,1955,7,42219,3,1,32,7,0.062000,0.082000,19.553000,0.170000,0.074000,2.142000,0.125000,0.477000,0.032000,17.764000,18.086000,19.181000
MLKEM768,sphincsshake128ssimple,pqc,pqc,off,319.280000,0 - default,1184,1088,7856,6977.000000,3600.000000,1.938056,1162,1150,180,16719,8073,6,18,3739,17965,1540,17313,1955,7,21658,3,1,15,3,0.064000,0.083000,317.200000,0.173000,0.067000,0.683000,0.145000,0.490000,0.019000,315.338000,315.635000,316.775000
MLKEM768,p256_sphincsshake128ssimple,pqc,pqc-hybrid,off,320.520000,0 - default,1184,1088,7932,6977.000000,3600.000000,1.938056,1162,1150,222,16982,8218,7,19,3781,18228,1540,17539,1955,7,21963,3,1,16,4,0.060000,0.091000,317.507000,0.178000,0.066000,1.548000,0.154000,0.497000,0.014000,315.647000,315.979000,317.121000
MLKEM768,rsa3072_sphincsshake128ssimple,pqc,pqc-hybrid,off,322.350000,0 - default,1184,1088,8244,6977.000000,3600.000000,1.938056,1162,1150,180,17944,8868,6,19,3739,19190,1540,18501,1955,7,22883,3,1,16,3,0.058000,0.078000,319.395000,0.178000,0.070000,1.469000,0.123000,0.433000,0.012000,317.663000,317.945000,319.015000
MLKEM768,sphincsshake192fsimple,pqc,pqc,off,30.500000,0 - default,1184,1088,35664,6977.000000,3600.000000,1.938056,1162,1150,516,74504,35897,15,67,4105,75755,1540,73285,1955,7,79779,3,1,64,11,0.061000,0.082000,26.527000,0.168000,0.094000,1.844000,0.151000,0.526000,0.050000,24.630000,25.760000,26.108000
MLKEM768,p384_sphincsshake192fsimple,pqc,pqc-hybrid,off,32.820000,0 - default,1184,1088,35771,6977.000000,3600.000000,1.938056,1162,1150,474,74823,36108,13,67,4033,76069,1540,73604,1955,7,80056,3,1,64,10,0.059000,0.078000,27.361000,0.171000,0.092000,3.239000,0.148000,0.504000,0.058000,25.531000,26.658000,27.010000
MLKEM768,sphincsshake192ssimple,pqc,pqc,off,570.390000,0 - default,1184,1088,16224,6977.000000,3600.000000,1.938056,1162,1150,264,34091,16457,8,32,3823,35337,1540,34168,1955,7,39114,3,1,29,5,0.060000,0.080000,567.810000,0.178000,0.074000,0.880000,0.160000,0.505000,0.040000,565.897000,566.251000,567.408000
MLKEM768,p384_sphincsshake192ssimple,pqc,pqc-hybrid,off,572.930000,0 - default,1184,1088,16331,6977.000000,3600.000000,1.938056,1162,1150,264,34448,16669,8,33,3823,35694,1540,34487,1955,7,39471,3,1,30,5,0.064000,0.084000,568.718000,0.179000,0.075000,2.286000,0.159000,0.500000,0.038000,566.800000,567.165000,568.333000
MLKEM768,sphincsshake256fsimple,pqc,pqc,off,57.260000,0 - default,1184,1088,49856,6977.000000,3600.000000,1.938056,1162,1150,478,103923,50105,13,90,4037,105169,1540,101854,1955,7,109160,3,1,87,10,0.058000,0.077000,53.049000,0.174000,0.113000,1.855000,0.118000,0.416000,0.074000,51.244000,52.915000,52.700000
MLKEM768,p521_sphincsshake256fsimple,pqc,pqc-hybrid,off,61.730000,0 - default,1184,1088,49999,6977.000000,3600.000000,1.938056,1162,1150,562,104386,50387,15,91,4121,105632,1540,102279,1955,7,109707,3,1,88,12,0.061000,0.081000,55.245000,0.168000,0.110000,4.052000,0.144000,0.481000,0.082000,53.323000,55.057000,54.897000
MLKEM768,sphincsshake256ssimple,pqc,pqc,off,487.370000,0 - default,1184,1088,29792,6977.000000,3600.000000,1.938056,1162,1150,390,62255,30041,11,55,3949,63501,1540,61481,1955,7,67404,3,1,52,8,0.061000,0.081000,484.027000,0.179000,0.094000,1.081000,0.149000,0.509000,0.044000,482.068000,482.436000,483.657000
MLKEM768,p521_sphincsshake256ssimple,pqc,pqc-hybrid,off,491.060000,0 - default,1184,1088,29935,6977.000000,3600.000000,1.938056,1162,1150,432,62763,30324,12,57,3991,64009,1540,61914,1955,7,67954,3,1,54,9,0.061000,0.081000,485.622000,0.175000,0.090000,3.264000,0.118000,0.465000,0.046000,483.777000,484.152000,485.295000
MLKEM768,ED25519,pqc,classic,off,2.580000,0 - default,1184,1088,64,1665.000000,3600.000000,0.462500,1162,1150,138,540,270,5,4,3641,1786,1540,1653,1899,7,5381,3,1,1,2,0.061000,0.082000,1.357000,0.141000,0.047000,0.204000,0.158000,0.270000,0.013000,0.043000,0.084000,2.190000
MLKEM768,ED448,pqc,classic,off,2.690000,0 - default,1184,1088,114,1790.000000,3600.000000,0.497222,1162,1150,138,665,345,5,4,3641,1911,1540,1778,1899,7,5506,3,1,1,2,0.066000,0.086000,1.536000,0.143000,0.045000,0.302000,0.146000,0.267000,0.013000,0.248000,0.290000,2.281000
MLKEM1024,MLDSA44,pqc,pqc,off,2.900000,0 - default,1568,1568,2420,6939.000000,3600.000000,1.927500,1162,1157,222,6809,3931,7,11,3781,8571,1924,8185,1571,0,12306,3,2,7,4,0.081000,0.102000,1.669000,0.147000,0.055000,0.203000,0.158000,0.287000,0.014000,0.279000,0.333000,1.227000
MLKEM1024,MLDSA65,pqc,pqc,off,3.710000,0 - default,1568,1568,3309,6939.000000,3600.000000,1.927500,1162,1157,264,9311,5460,8,13,3823,11073,1924,10613,1571,0,14850,3,2,9,5,0.081000,0.101000,2.206000,0.180000,0.047000,0.282000,0.161000,0.285000,0.013000,0.734000,0.803000,1.741000
MLKEM1024,MLDSA87,pqc,pqc,off,6.250000,0 - default,1568,1568,4627,6939.000000,3600.000000,1.927500,1162,1157,264,12671,7418,8,15,3823,14433,1924,13899,1571,0,18210,3,2,11,5,0.082000,0.102000,4.497000,0.179000,0.057000,0.389000,0.163000,0.296000,0.014000,3.094000,3.165000,4.077000
MLKEM1024,p256_mldsa44,pqc,pqc-hybrid,off,4.620000,0 - default,1568,1568,2494,6939.000000,3600.000000,1.927500,1162,1157,222,7016,4064,7,11,3781,8778,1924,8392,1571,0,12513,3,2,7,4,0.089000,0.109000,2.236000,0.173000,0.053000,1.126000,0.165000,0.508000,0.012000,0.367000,0.623000,1.835000
MLKEM1024,rsa3072_mldsa44,pqc,pqc-hybrid,off,6.780000,0 - default,1568,1568,2808,6939.000000,3600.000000,1.927500,1162,1157,222,8017,4709,7,12,3781,9779,1924,9356,1571,0,13514,3,2,8,4,0.083000,0.102000,4.556000,0.183000,0.046000,1.101000,0.128000,0.469000,0.012000,2.732000,2.994000,4.143000
MLKEM1024,p384_mldsa65,pqc,pqc-hybrid,off,6.170000,0 - default,1568,1568,3416,6939.000000,3600.000000,1.927500,1162,1157,264,9652,5656,8,14,3823,11414,1924,10916,1571,0,15191,3,2,10,5,0.078000,0.098000,2.964000,0.180000,0.050000,1.797000,0.123000,0.406000,0.013000,1.146000,1.423000,2.458000
MLKEM1024,p521_mldsa87,pqc,pqc-hybrid,off,8.230000,0 - default,1568,1568,4770,6939.000000,3600.000000,1.927500,1162,1157,264,13160,7684,8,17,3823,14922,1924,14313,1571,0,18699,3,2,13,5,0.078000,0.098000,4.072000,0.181000,0.054000,2.571000,0.153000,0.506000,0.012000,2.275000,2.544000,3.683000
MLKEM1024,falcon512,pqc,pqc,off,3.440000,0 - default,1568,1568,651,4211.000000,3600.000000,1.169722,1162,1157,138,2682,1741,5,7,3641,4444,1924,4206,1515,0,8039,3,2,3,2,0.084000,0.103000,2.092000,0.179000,0.050000,0.312000,0.129000,0.424000,0.012000,0.293000,0.546000,2.996000
MLKEM1024,falcon1024,pqc,pqc,off,3.950000,0 - default,1568,1568,1268,6350.000000,3600.000000,1.763889,1162,1157,180,4895,3253,6,9,3739,6657,1924,6345,1571,0,10350,3,2,5,3,0.083000,0.104000,2.437000,0.181000,0.054000,0.362000,0.152000,0.501000,0.013000,0.534000,0.802000,3.004000
MLKEM1024,p256_falcon512,pqc,pqc-hybrid,off,4.700000,0 - default,1568,1568,727,4431.000000,3600.000000,1.230833,1162,1157,138,2902,1885,5,7,3641,4664,1924,4426,1515,0,8259,3,2,3,2,0.088000,0.108000,2.473000,0.181000,0.049000,1.142000,0.155000,0.499000,0.011000,0.526000,0.802000,4.256000
MLKEM1024,rsa3072_falcon512,pqc,pqc-hybrid,off,6.860000,0 - default,1568,1568,1043,5399.000000,3600.000000,1.499722,1162,1157,180,3907,2532,6,8,3739,5669,1924,5394,1571,0,9362,3,2,4,3,0.083000,0.102000,4.665000,0.176000,0.054000,1.105000,0.153000,0.510000,0.013000,2.806000,3.072000,5.199000
MLKEM1024,falconpadded512,pqc,pqc,off,3.570000,0 - default,1568,1568,666,4235.000000,3600.000000,1.176389,1162,1157,180,2744,1750,6,8,3739,4506,1924,4230,1571,0,8199,3,2,4,3,0.078000,0.098000,2.132000,0.149000,0.047000,0.309000,0.167000,0.511000,0.011000,0.288000,0.565000,1.662000
MLKEM1024,p256_falconpadded512,pqc,pqc-hybrid,off,4.550000,0 - default,1568,1568,741,4455.000000,3600.000000,1.237500,1162,1157,138,2926,1895,5,7,3641,4688,1924,4450,1515,0,8283,3,2,3,2,0.079000,0.099000,2.359000,0.187000,0.047000,1.133000,0.124000,0.453000,0.012000,0.536000,0.791000,4.157000
MLKEM1024,rsa3072_falconpadded512,pqc,pqc-hybrid,off,6.840000,0 - default,1568,1568,1054,5418.000000,3600.000000,1.505000,1162,1157,180,3926,2540,6,8,3739,5688,1924,5413,1571,0,9381,3,2,4,3,0.085000,0.106000,4.668000,0.178000,0.053000,1.111000,0.135000,0.489000,0.012000,2.833000,3.087000,5.155000
MLKEM1024,p521_falcon1024,pqc,pqc-hybrid,off,8.230000,0 - default,1568,1568,1418,6777.000000,3600.000000,1.882500,1162,1157,180,5360,3530,6,10,3739,7122,1924,6772,1571,0,10815,3,2,6,3,0.082000,0.102000,4.477000,0.179000,0.048000,2.562000,0.153000,0.495000,0.012000,2.585000,2.839000,4.073000
MLKEM1024,falconpadded1024,pqc,pqc,off,3.970000,0 - default,1568,1568,1280,6369.000000,3600.000000,1.769167,1162,1157,180,4914,3260,6,9,3739,6676,1924,6364,1571,0,10369,3,2,5,3,0.083000,0.103000,2.450000,0.183000,0.054000,0.368000,0.167000,0.507000,0.013000,0.528000,0.787000,3.002000
MLKEM1024,p521_falconpadded1024,pqc,pqc-hybrid,off,8.260000,0 - default,1568,1568,1423,6791.000000,3600.000000,1.886389,1162,1157,180,5374,3539,6,10,3739,7136,1924,6786,1571,0,10829,3,2,6,3,0.080000,0.100000,4.500000,0.189000,0.048000,2.577000,0.149000,0.488000,0.012000,2.592000,2.852000,4.093000
MLKEM1024,sphincssha2128fsimple,pqc,pqc,off,11.340000,0 - default,1568,1568,17088,6939.000000,3600.000000,1.927500,1162,1157,348,35929,17305,10,36,3907,37691,1924,36379,1571,0,41552,3,2,32,7,0.080000,0.100000,9.089000,0.179000,0.069000,0.804000,0.192000,0.540000,0.040000,7.085000,7.413000,8.612000
MLKEM1024,p256_sphincssha2128fsimple,pqc,pqc-hybrid,off,12.460000,0 - default,1568,1568,17163,6939.000000,3600.000000,1.927500,1162,1157,348,36150,17451,10,36,3907,37912,1924,36600,1571,0,41773,3,2,32,7,0.082000,0.102000,9.224000,0.175000,0.072000,1.637000,0.153000,0.490000,0.044000,7.331000,7.673000,8.815000
MLKEM1024,rsa3072_sphincssha2128fsimple,pqc,pqc-hybrid,off,14.680000,0 - default,1568,1568,17476,6939.000000,3600.000000,1.927500,1162,1157,348,37156,18100,10,37,3907,38918,1924,37569,1571,0,42779,3,2,33,7,0.089000,0.110000,11.500000,0.179000,0.069000,1.584000,0.174000,0.508000,0.038000,9.584000,9.949000,11.116000
MLKEM1024,sphincssha2128ssimple,pqc,pqc,off,150.120000,0 - default,1568,1568,7856,6939.000000,3600.000000,1.927500,1162,1157,180,16760,8072,6,20,3739,18522,1924,17802,1571,0,22215,3,2,16,3,0.083000,0.103000,148.342000,0.179000,0.058000,0.454000,0.153000,0.507000,0.013000,146.436000,146.737000,147.913000
MLKEM1024,p256_sphincssha2128ssimple,pqc,pqc-hybrid,off,151.160000,0 - default,1568,1568,7932,6939.000000,3600.000000,1.927500,1162,1157,180,16982,8218,6,20,3739,18744,1924,18024,1571,0,22437,3,2,16,3,0.083000,0.103000,148.437000,0.180000,0.056000,1.296000,0.165000,0.510000,0.013000,146.531000,146.841000,148.024000
MLKEM1024,rsa3072_sphincssha2128ssimple,pqc,pqc-hybrid,off,153.480000,0 - default,1568,1568,8244,6939.000000,3600.000000,1.927500,1162,1157,180,17988,8868,6,21,3739,19750,1924,18993,1571,0,23443,3,2,17,3,0.079000,0.099000,150.773000,0.192000,0.063000,1.274000,0.154000,0.518000,0.012000,148.896000,149.169000,150.366000
MLKEM1024,sphincssha2192fsimple,pqc,pqc,off,17.010000,0 - default,1568,1568,35664,6939.000000,3600.000000,1.927500,1162,1157,516,74467,35897,14,67,4075,76229,1924,73771,1571,0,80258,3,2,63,11,0.079000,0.099000,13.845000,0.182000,0.088000,1.074000,0.142000,0.487000,0.059000,11.957000,13.103000,13.440000
MLKEM1024,p384_sphincssha2192fsimple,pqc,pqc-hybrid,off,19.500000,0 - default,1568,1568,35771,6939.000000,3600.000000,1.927500,1162,1157,516,74823,36108,14,68,4075,76585,1924,74089,1571,0,80614,3,2,64,11,0.082000,0.102000,14.803000,0.186000,0.086000,2.453000,0.153000,0.501000,0.063000,12.919000,14.101000,14.448000
MLKEM1024,sphincssha2192ssimple,pqc,pqc,off,268.880000,0 - default,1568,1568,16224,6939.000000,3600.000000,1.927500,1162,1157,264,34091,16457,8,33,3823,35853,1924,34653,1571,0,39630,3,2,29,5,0.079000,0.104000,266.305000,0.217000,0.088000,0.595000,0.184000,0.560000,0.032000,264.171000,264.500000,265.846000
MLKEM1024,p384_sphincssha2192ssimple,pqc,pqc-hybrid,off,270.940000,0 - default,1568,1568,16331,6939.000000,3600.000000,1.927500,1162,1157,264,34490,16667,8,35,3823,36252,1924,34977,1571,0,40029,3,2,31,5,0.082000,0.102000,267.085000,0.180000,0.081000,1.997000,0.145000,0.482000,0.036000,265.189000,265.517000,266.671000
MLKEM1024,sphincssha2256fsimple,pqc,pqc,off,29.740000,0 - default,1568,1568,49856,6939.000000,3600.000000,1.927500,1162,1157,520,103966,50105,14,92,4079,105728,1924,102345,1571,0,109761,3,2,88,11,0.084000,0.104000,26.313000,0.176000,0.113000,1.099000,0.127000,0.478000,0.068000,24.443000,26.099000,25.947000
MLKEM1024,p521_sphincssha2256fsimple,pqc,pqc-hybrid,off,34.220000,0 - default,1568,1568,49999,6939.000000,3600.000000,1.927500,1162,1157,520,104430,50387,14,93,4079,106192,1924,102771,1571,0,110225,3,2,89,11,0.090000,0.110000,28.472000,0.175000,0.114000,3.291000,0.165000,0.503000,0.070000,26.556000,28.282000,28.119000
MLKEM1024,sphincssha2256ssimple,pqc,pqc,off,244.940000,0 - default,1568,1568,29792,6939.000000,3600.000000,1.927500,1162,1157,390,62299,30041,11,57,3949,64061,1924,61973,1571,0,67964,3,2,53,8,0.079000,0.099000,241.959000,0.188000,0.091000,0.741000,0.129000,0.408000,0.045000,239.857000,240.236000,241.586000
MLKEM1024,p521_sphincssha2256ssimple,pqc,pqc-hybrid,off,248.480000,0 - default,1568,1568,29935,6939.000000,3600.000000,1.927500,1162,1157,348,62763,30324,10,58,3907,64525,1924,62399,1571,0,68386,3,2,54,7,0.079000,0.100000,243.406000,0.186000,0.086000,2.927000,0.148000,0.499000,0.047000,241.480000,241.854000,243.041000
MLKEM1024,sphincsshake128fsimple,pqc,pqc,off,20.000000,0 - default,1568,1568,17088,6939.000000,3600.000000,1.927500,1162,1157,348,35929,17305,10,36,3907,37691,1924,36379,1571,0,41552,3,2,32,7,0.082000,0.102000,17.085000,0.175000,0.070000,1.355000,0.123000,0.471000,0.033000,15.247000,15.564000,16.672000
MLKEM1024,p256_sphincsshake128fsimple,pqc,pqc-hybrid,off,21.250000,0 - default,1568,1568,17164,6939.000000,3600.000000,1.927500,1162,1157,348,36149,17449,10,36,3907,37911,1924,36599,1571,0,41772,3,2,32,7,0.082000,0.102000,17.390000,0.185000,0.071000,2.218000,0.152000,0.491000,0.042000,15.488000,15.816000,16.964000
MLKEM1024,rsa3072_sphincsshake128fsimple,pqc,pqc-hybrid,off,23.410000,0 - default,1568,1568,17476,6939.000000,3600.000000,1.927500,1162,1157,348,37156,18100,10,37,3907,38918,1924,37569,1571,0,42779,3,2,33,7,0.081000,0.101000,19.663000,0.186000,0.073000,2.173000,0.153000,0.514000,0.038000,17.733000,18.101000,19.281000
MLKEM1024,sphincsshake128ssimple,pqc,pqc,off,319.670000,0 - default,1568,1568,7856,6939.000000,3600.000000,1.927500,1162,1157,180,16761,8073,6,20,3739,18523,1924,17803,1571,0,22216,3,2,16,3,0.083000,0.102000,317.644000,0.195000,0.068000,0.695000,0.163000,0.517000,0.012000,315.484000,315.785000,317.148000
MLKEM1024,p256_sphincsshake128ssimple,pqc,pqc-hybrid,off,320.180000,0 - default,1568,1568,7931,6939.000000,3600.000000,1.927500,1162,1157,180,16981,8218,6,20,3739,18743,1924,18023,1571,0,22436,3,2,16,3,0.079000,0.099000,317.192000,0.184000,0.060000,1.504000,0.151000,0.493000,0.014000,315.331000,315.609000,316.784000
MLKEM1024,rsa3072_sphincsshake128ssimple,pqc,pqc-hybrid,off,322.720000,0 - default,1568,1568,8244,6939.000000,3600.000000,1.927500,1162,1157,180,17988,8868,6,21,3739,19750,1924,18993,1571,0,23443,3,2,17,3,0.083000,0.102000,319.805000,0.185000,0.069000,1.488000,0.126000,0.431000,0.012000,318.023000,318.304000,319.400000
MLKEM1024,sphincsshake192fsimple,pqc,pqc,off,30.360000,0 - default,1568,1568,35664,6939.000000,3600.000000,1.927500,1162,1157,474,74505,35897,13,68,4033,76267,1924,73771,1571,0,80254,3,2,64,10,0.083000,0.103000,26.451000,0.185000,0.096000,1.822000,0.151000,0.500000,0.050000,24.544000,25.700000,26.045000
MLKEM1024,p384_sphincsshake192fsimple,pqc,pqc-hybrid,off,32.860000,0 - default,1568,1568,35771,6939.000000,3600.000000,1.927500,1162,1157,474,74823,36108,13,68,4033,76585,1924,74089,1571,0,80572,3,2,64,10,0.082000,0.101000,27.411000,0.177000,0.091000,3.212000,0.152000,0.495000,0.063000,25.525000,26.702000,27.049000
MLKEM1024,sphincsshake192ssimple,pqc,pqc,off,570.360000,0 - default,1568,1568,16224,6939.000000,3600.000000,1.927500,1162,1157,264,34091,16457,8,33,3823,35853,1924,34653,1571,0,39630,3,2,29,5,0.083000,0.103000,567.875000,0.179000,0.072000,0.855000,0.152000,0.497000,0.031000,565.960000,566.287000,567.438000
MLKEM1024,p384_sphincsshake192ssimple,pqc,pqc-hybrid,off,572.880000,0 - default,1568,1568,16331,6939.000000,3600.000000,1.927500,1162,1157,306,34492,16669,9,35,3865,36254,1924,34979,1571,0,40073,3,2,31,6,0.082000,0.102000,568.869000,0.186000,0.074000,2.265000,0.157000,0.498000,0.042000,566.885000,567.258000,568.463000
MLKEM1024,sphincsshake256fsimple,pqc,pqc,off,57.280000,0 - default,1568,1568,49856,6939.000000,3600.000000,1.927500,1162,1157,520,104004,50105,14,93,4079,105766,1924,102345,1571,0,109799,3,2,89,11,0.083000,0.103000,53.074000,0.175000,0.115000,1.883000,0.126000,0.455000,0.069000,51.218000,52.872000,52.700000
MLKEM1024,p521_sphincsshake256fsimple,pqc,pqc-hybrid,off,61.850000,0 - default,1568,1568,49999,6939.000000,3600.000000,1.927500,1162,1157,562,104430,50387,15,93,4121,106192,1924,102771,1571,0,110267,3,2,89,12,0.079000,0.099000,55.313000,0.182000,0.119000,4.113000,0.155000,0.514000,0.082000,53.337000,55.083000,54.960000
MLKEM1024,sphincsshake256ssimple,pqc,pqc,off,487.300000,0 - default,1568,1568,29792,6939.000000,3600.000000,1.927500,1162,1157,390,62299,30041,11,57,3949,64061,1924,61973,1571,0,67964,3,2,53,8,0.083000,0.109000,483.960000,0.180000,0.093000,1.092000,0.149000,0.493000,0.045000,482.005000,482.373000,483.587000
MLKEM1024,p521_sphincsshake256ssimple,pqc,pqc-hybrid,off,491.600000,0 - default,1568,1568,29935,6939.000000,3600.000000,1.927500,1162,1157,390,62763,30324,11,58,3949,64525,1924,62399,1571,0,68428,3,2,54,8,0.080000,0.100000,486.080000,0.197000,0.095000,3.314000,0.159000,0.513000,0.057000,484.049000,484.472000,485.729000
MLKEM1024,ED25519,pqc,classic,off,2.450000,0 - default,1568,1568,64,2287.000000,3600.000000,0.635278,1162,1157,138,540,270,5,5,3641,2446,1924,2138,1515,144,6041,3,2,1,2,0.082000,0.102000,1.403000,0.152000,0.040000,0.203000,0.161000,0.283000,0.013000,0.044000,0.088000,2.034000
MLKEM1024,ED448,pqc,classic,off,2.670000,0 - default,1568,1568,114,2287.000000,3600.000000,0.635278,1162,1157,138,665,345,5,5,3641,2446,1924,2263,1515,19,6041,3,2,1,2,0.078000,0.098000,1.511000,0.151000,0.044000,0.313000,0.129000,0.241000,0.012000,0.223000,0.261000,2.260000
SecP256r1MLKEM768,MLDSA44,pqc-hybrid,pqc,off,3.740000,0 - default,1249,1153,2420,6939.000000,3600.000000,1.927500,1162,1157,222,6767,3931,7,10,3781,8113,1605,7764,1890,0,11848,3,2,6,4,0.116000,0.136000,2.383000,0.286000,0.047000,0.205000,0.316000,0.441000,0.014000,0.662000,0.719000,1.943000
SecP256r1MLKEM768,MLDSA65,pqc-hybrid,pqc,off,4.850000,0 - default,1249,1153,3309,6939.000000,3600.000000,1.927500,1162,1157,222,9269,5460,7,12,3781,10615,1605,10192,1890,0,14350,3,2,8,4,0.125000,0.146000,3.345000,0.314000,0.058000,0.287000,0.319000,0.445000,0.013000,1.556000,1.617000,2.869000
SecP256r1MLKEM768,MLDSA87,pqc-hybrid,pqc,off,4.570000,0 - default,1249,1153,4627,6939.000000,3600.000000,1.927500,1162,1157,264,12671,7418,8,15,3823,14017,1605,13483,1890,0,17794,3,2,11,5,0.125000,0.145000,2.890000,0.310000,0.054000,0.392000,0.331000,0.451000,0.013000,1.187000,1.257000,2.457000
SecP256r1MLKEM768,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,5.100000,0 - default,1249,1153,2496,6939.000000,3600.000000,1.927500,1162,1157,222,6976,4064,7,10,3781,8322,1605,7973,1890,0,12057,3,2,6,4,0.126000,0.146000,2.649000,0.325000,0.055000,1.216000,0.292000,0.638000,0.014000,0.434000,0.721000,3.197000
SecP256r1MLKEM768,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,7.170000,0 - default,1249,1153,2808,6939.000000,3600.000000,1.927500,1162,1157,222,7975,4709,7,11,3781,9321,1605,8935,1890,0,13056,3,2,7,4,0.116000,0.136000,4.915000,0.310000,0.055000,1.107000,0.313000,0.653000,0.014000,2.721000,2.995000,4.477000
SecP256r1MLKEM768,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,6.380000,0 - default,1249,1153,3417,6939.000000,3600.000000,1.927500,1162,1157,222,9653,5656,7,14,3781,10999,1605,10501,1890,0,14734,3,2,10,4,0.122000,0.142000,3.194000,0.310000,0.051000,1.732000,0.291000,0.626000,0.012000,1.139000,1.407000,2.785000
